od_id,run_id,origin_point_id,origin_dataset_source,origin_lat,origin_lon,dest_point_id,dest_dataset_source,dest_lat,dest_lon,distance_km,distance_bucket,actual_duration_s,route_distance_m,timestamp_iso,label_source,dataset_attribution
run20260221000458_002053,run20260221000458,pt_b17cd2281b88a16c,Child Care Services,1.332922,103.904290,pt_45dedc7680c286ee,Child Care Services,1.332908,103.866169,4.237715,3_8km,699.000,6540.000,2026-02-21T00:23:42.327885+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002054,run20260221000458,pt_daa0c2b62843d041,Community Club / PAssion WaVe Outlet,1.386807,103.771521,pt_0a2102fe79f268cc,Child Care Services,1.439497,103.791761,6.276010,3_8km,1017.000,10691.000,2026-02-21T00:23:42.612017+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002055,run20260221000458,pt_d1230301bbc49e03,SportSG Sport Facilities,1.359391,103.860487,pt_7235ab98953006d8,Child Care Services,1.308806,103.861312,5.625543,3_8km,835.000,7715.000,2026-02-21T00:23:42.921156+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002056,run20260221000458,pt_2ba9b46d0d9b65f3,Community Club / PAssion WaVe Outlet,1.309259,103.792619,pt_0e4c6d7d3de2c10e,Child Care Services,1.325922,103.925810,14.921729,8_20km,1829.000,18716.000,2026-02-21T00:23:43.254136+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002057,run20260221000458,pt_693cd44dbc07cc21,Child Care Services,1.364679,103.747427,pt_0a1e7d8013a8318e,Child Care Services,1.422186,103.832360,11.402986,8_20km,1831.000,18840.000,2026-02-21T00:23:43.573010+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002058,run20260221000458,pt_eebcbe50b1b0ad6d,Child Care Services,1.454453,103.814035,pt_f5d01786fc0d7d9d,Child Care Services,1.350572,103.727173,15.055213,8_20km,2241.000,26551.000,2026-02-21T00:23:43.885527+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002059,run20260221000458,pt_4a8c51f50c16bb3c,Child Care Services,1.297788,103.839165,pt_2ab63f4c1e32e8c3,Child Care Services,1.291146,103.849834,1.397193,1_3km,324.000,2253.000,2026-02-21T00:23:44.422437+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002060,run20260221000458,pt_c1975bdd888bc55f,Child Care Services,1.329690,103.746961,pt_2e70dc7ec209a646,Child Care Services,1.285672,103.826784,10.133987,8_20km,1139.000,12515.000,2026-02-21T00:23:45.027699+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002061,run20260221000458,pt_b61d22a449586ce3,Child Care Services,1.347492,103.768347,pt_f376f770933ffb75,Child Care Services,1.346005,103.755359,1.453238,1_3km,257.000,1833.000,2026-02-21T00:23:45.349020+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002062,run20260221000458,pt_59032bd704240762,Child Care Services,1.381871,103.875496,pt_2d16ce3446eeb7f6,Hawker Centres,1.368248,103.856362,2.611271,1_3km,617.000,4525.000,2026-02-21T00:23:45.642930+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002063,run20260221000458,pt_a6b27a94b33d17d1,Child Care Services,1.333726,103.855718,pt_c6fe442ec0b0304c,Child Care Services,1.308683,103.761410,10.847304,8_20km,1496.000,16654.000,2026-02-21T00:23:45.995440+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002064,run20260221000458,pt_04316ab8c1bb8f40,Child Care Services,1.339160,103.869452,pt_b638c91a98d98d59,SportSG Sport Facilities,1.395466,103.885777,6.518640,3_8km,986.000,8045.000,2026-02-21T00:23:46.388064+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002065,run20260221000458,pt_9c7d4d7d09dda996,Child Care Services,1.299695,103.768262,pt_486b0d3844997503,Community Club / PAssion WaVe Outlet,1.359059,103.749457,6.924081,3_8km,1045.000,8778.000,2026-02-21T00:23:46.675186+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002066,run20260221000458,pt_fd2df5998a8fb472,Child Care Services,1.342034,103.850649,pt_be4b9f76e465ea33,Child Care Services,1.321669,103.862718,2.632093,1_3km,756.000,5531.000,2026-02-21T00:23:47.023372+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002067,run20260221000458,pt_82e85608ce743c17,Child Care Services,1.332889,103.941310,pt_a8fb2ce795954d7b,Child Care Services,1.309742,103.864102,8.960469,8_20km,996.000,10636.000,2026-02-21T00:23:47.403839+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002068,run20260221000458,pt_5cba260c40c493a3,Child Care Services,1.315227,103.881447,pt_e8d5f7130cd0b47b,Child Care Services,1.322735,103.888103,1.115551,1_3km,406.000,2985.000,2026-02-21T00:23:47.735998+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002069,run20260221000458,pt_339426ea4dbafe2a,Child Care Services,1.351718,103.951963,pt_eeda14f57f0d6f4b,Child Care Services,1.317803,103.862373,10.649340,8_20km,1209.000,13845.000,2026-02-21T00:23:48.047812+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002070,run20260221000458,pt_559d1065c7a57b84,Child Care Services,1.324889,103.920247,pt_5a7e3db435f1cd8d,Child Care Services,1.334069,103.946417,3.083074,3_8km,677.000,4664.000,2026-02-21T00:23:48.362470+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002071,run20260221000458,pt_add2a0fad7eccc76,Child Care Services,1.275596,103.842393,pt_dc6513ce32f66d42,Child Care Services,1.342238,103.688738,18.619322,8_20km,1821.000,22204.000,2026-02-21T00:23:48.672425+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002072,run20260221000458,pt_bde7ebb321db354c,Child Care Services,1.321679,103.757399,pt_6141936a9e138f12,SportSG Sport Facilities,1.370573,103.888072,15.510250,8_20km,2031.000,23181.000,2026-02-21T00:23:48.992233+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002073,run20260221000458,pt_f3dd8bc406b5892e,Child Care Services,1.362266,103.962079,pt_cc452bd482856971,Community Club / PAssion WaVe Outlet,1.345850,103.947550,2.437323,1_3km,674.000,4508.000,2026-02-21T00:23:49.284343+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002074,run20260221000458,pt_65e10c32babb77a5,Child Care Services,1.348841,103.949335,pt_6a0d031fc505211f,Child Care Services,1.349431,103.870921,8.717069,8_20km,1379.000,11062.000,2026-02-21T00:23:49.636591+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002075,run20260221000458,pt_a3a54930b1815b44,Child Care Services,1.430649,103.837997,pt_8102e343eeb87a3a,Child Care Services,1.437057,103.831121,1.044950,1_3km,331.000,1742.000,2026-02-21T00:23:49.971078+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002076,run20260221000458,pt_c963a3d2d3f4be1c,Child Care Services,1.309847,103.907761,pt_c3dcc08b8a7704eb,Child Care Services,1.315551,103.927818,2.318108,1_3km,396.000,3024.000,2026-02-21T00:23:50.260846+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002077,run20260221000458,pt_fb11475c305f44b7,Child Care Services,1.348127,103.852330,pt_e3c7c94f0ed02d18,Community Club / PAssion WaVe Outlet,1.366833,103.840668,2.450935,1_3km,669.000,4833.000,2026-02-21T00:23:50.541548+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002078,run20260221000458,pt_eed2bf88659b0fe6,Child Care Services,1.321786,103.810754,pt_373d5a06ddbb6904,Child Care Services,1.355354,103.939911,14.834936,8_20km,1542.000,19071.000,2026-02-21T00:23:50.840570+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002079,run20260221000458,pt_753df90fab1d44b2,Child Care Services,1.337360,103.851198,pt_0e84d7bb364b8956,Child Care Services,1.312861,103.796123,6.701129,3_8km,990.000,9473.000,2026-02-21T00:23:51.124719+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002080,run20260221000458,pt_b61d22a449586ce3,Child Care Services,1.347492,103.768347,pt_9a301fe801da0e5d,Child Care Services,1.354613,103.739722,3.279108,3_8km,503.000,3875.000,2026-02-21T00:23:51.415641+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002081,run20260221000458,pt_c9ae2d2ced0be005,Child Care Services,1.385296,103.766171,pt_295956a0ae34a28f,Child Care Services,1.441505,103.772132,6.285183,3_8km,902.000,8761.000,2026-02-21T00:23:51.756339+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002082,run20260221000458,pt_2891d6ec1267d433,Child Care Services,1.329887,103.854214,pt_d81f4be36543cd51,Community Club / PAssion WaVe Outlet,1.323537,103.884481,3.437925,3_8km,526.000,5548.000,2026-02-21T00:23:52.119217+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002083,run20260221000458,pt_014806b34f5d8a3d,Hawker Centres,1.382982,103.892721,pt_ad33ee8a68235563,Child Care Services,1.360929,103.892551,2.452255,1_3km,420.000,3450.000,2026-02-21T00:23:52.408351+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002084,run20260221000458,pt_358775f46f3f316d,Child Care Services,1.331815,103.947574,pt_907f0a5ff3b8ff1b,Child Care Services,1.313814,103.935267,2.424502,1_3km,406.000,3429.000,2026-02-21T00:23:52.686751+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002085,run20260221000458,pt_3ac4b2f70c55e4dd,Child Care Services,1.361596,103.968859,pt_e575e589bd909b96,Child Care Services,1.337875,103.964470,2.682400,1_3km,622.000,4236.000,2026-02-21T00:23:53.012102+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002086,run20260221000458,pt_f2463d8899e8d2fd,Child Care Services,1.389305,103.907599,pt_235cfa238d993355,Child Care Services,1.374904,103.895996,2.056175,1_3km,307.000,2397.000,2026-02-21T00:23:53.305223+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002087,run20260221000458,pt_c0ada4edfde915ef,Child Care Services,1.314068,103.928569,pt_c959cc216ffbc8c9,Child Care Services,1.334216,103.929130,2.241223,1_3km,524.000,3686.000,2026-02-21T00:23:53.752423+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_002088,run20260221000458,pt_d9cd64258572aac9,Child Care Services,1.304450,103.812223,pt_ed65537bdae065dd,Child Care Services,1.291075,103.828690,2.358574,1_3km,538.000,3780.000,2026-02-21T00:23:54.363162+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
