point_id,dataset_id,dataset_source,postal_code,street_address
pt_73683b9c57f292f3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_736fce1897b397c0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_738386c37eee399f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_738dc3512a8df5ad,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_73a35f982a9104d1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7400d57d0d1713b0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_743ad083b5ffebde,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7497473f53027575,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_74ba2e09101fe01a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_75104f5d8708daf1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7537c6b8360ec23b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_753df90fab1d44b2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7572137535538317,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_761925a5463ac085,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_761c8995be2a74fe,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7641e67965a5b173,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_765396d528536451,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_76557c40e9d300fd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_76592241eac25deb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_765d7bffcb33966a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_76632716296bf94a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7696df4d8b17d22f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_76b4209d728b4a2d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_76d332b91cb123ad,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_770816ff390bc652,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_771d6c1c6c863430,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7729e913df27f4d6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_77998f9144e329d0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_77ac6ef5b1feeb9d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_77af5a0b75d059e8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_77e376f2e7faaaa9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_77f46429cb1e4680,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_77fe95dc3be4f277,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7800836e6f929d63,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_780881c0ae9df262,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_78184a6f9c8631fb,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_781fbc2e53ea714f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7844d7f6c6939f3b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7848cd70d9924c99,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7851138a56afb5ea,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_785736a20495af54,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_78691c1841a5c1dc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_789c078c8608623f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_78b669af0abeda93,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_78c450bf411923fd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_78e06a943d418f48,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_78fe92cc99f56343,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_790c08af1d51db5a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_791bb1bc73066ef1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7923257d86332453,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_792e387e1f3cf850,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_793d216ca7a6538b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_793d82c6c4df65ea,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7942b72c5fce7a01,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_794813b9a5a4bd28,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_794c0e0b17edc396,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_795223f88a430ba3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_79554a51bda6ec2e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_797b7f836f0bb3c6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_79ad65af69c57b44,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_79c7a7313f8b1e1c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_79f097017af56ce7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_79fc5ca4e998260d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7a1ef8ec12fc74f5,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7a40dcc6ab6d9d4e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7a42e55e55935dd4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7a8e8e157eb3af4d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7aa4a86a8f642af1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7b12e9f04aeabc24,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7b23986df8e779bf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7b80974c84421cbe,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7b97feb49857fb94,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7c2526d2d8d8bbfd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7c28559977cf7459,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7c73fc40b535a4dd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7c7b442934158032,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7c8bd53ff3dae3e4,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7c9167f7c8849339,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7d4fea5d0b064469,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7d7739f710a7dd6f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7db3db1c4ee3947f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7db4778abb24c5d8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7e12b67b9856d169,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7e255ede88e608b0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7e45e3f816c4145b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7e5eda7eea79ba94,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7e820df7d419ea1c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7ea2915094876b34,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7eeb0d48c4dab689,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7f490cb7744f002b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7f49408df80e2bdc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7fd69c4d9587a6e2,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7fd7ef9e184a6dfc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_7fdc6988f18ea852,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_809ec18fffadb14c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_80adecc5bcfdb974,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_80b0b430e4f42033,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_80d1080b99d22384,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8102e343eeb87a3a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_81129f6f85a6122c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_813c856424e45bbf,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_813efcc9e48d213d,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_816f0bfb3394f716,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_81ff4c5494ceeddc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8211d250c5ad2534,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_822cf0ec81f38071,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_822d7adc3c9e41af,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_822fd1c610b98d34,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8250547b149af159,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_827650f2365e4f35,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_827e3ba0a6c26717,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_82841499907af0c9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_82ae3bd4aae0485f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_82c1f7a42a4bafbc,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_82e85608ce743c17,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_83d977f2e7434964,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_83ee1d0578c2f820,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_83f1f06570e1f8ec,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_841b605e4a2f1b82,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_841f737256208b2c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_84278d8abb38c899,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8479dc7368f25f8f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_84ace36bf78dd6fe,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_84e75b6ececaa5f0,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_851f2dac0d773cd3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_85226f53e0008ef9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_853297547b4088f7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8533623adbc9b066,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8547ea85c48b7c61,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_856451c7357a5c6e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_856ef82823de78a9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_85ad58052f6b2d48,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_85bac4472bb3412e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8600a53737986545,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8601aac6f6a66ec7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_86108f54e8d33c20,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_865199d6aa85a80f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_86a5eb5fa540d2fe,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_86af6e565582e0e1,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_86c6370973184db3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_86ef5fc01a2ed832,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_86f82350ad948137,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_87154a1de456d3d3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_874ad522372d301a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_879ff657109fa150,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_87b322d85b5cec82,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_87eb1f48f7943690,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_881e81a21c915af9,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_884561a4f5096966,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_885901979e7a54c6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8867a791e0ae52ea,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8876a81d1fb38e82,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_88ce5e59db588ec7,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_88d1a6bd6ae00121,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_896cfcc975328afd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_898933f026ddaa2e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_898fc1210a711039,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_89976878076d0634,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_89b21d672c9e066a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_89c5bd04c93ae481,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_89d46935ae8313be,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_89ef6599f19702f8,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8a0fd44c300561df,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8a2a174362ab40d6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8a5bc274f477269c,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8a76797c8849026a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8aa185624c57cdb6,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8aa1db444280f81a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8abbb8828eaee056,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8af8508e29d368ec,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8b6a56c01989a3d3,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8b855b84a9835d44,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8bcda5b43846b298,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8bef0eac8e1c0d9e,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8bfcab5bc35e0551,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8c164560bc6c0ecd,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8c3cf7a93e429415,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8c5c9d8f8f7ce885,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8c993b0bbdda959b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8d05d3c4385761ac,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8d0633ad558e6d2b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8d1f28beaddf4c80,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8d268d708a75d457,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8d27b45dcfe1ec5b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8d72cff26804e937,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8d7a6b5726966775,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8d81f99d7ae3ca3b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8da5b2a2accfa12a,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8dca711a523b3697,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8e0f3df0de5a9840,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8e524d7e8036414b,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8e5660467ba0b257,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
pt_8eb2100db7bd117f,d_5d668e3f544335f8028f546827b773b4,Child Care Services,,Child Care Services
