point_id,lat,lon,dataset_source
pt_27bef2a7510ac249,1.373600,103.873891,Community Club / PAssion WaVe Outlet
pt_2b9d305333750bb7,1.348751,103.935633,Community Club / PAssion WaVe Outlet
pt_2ba9b46d0d9b65f3,1.309259,103.792619,Community Club / PAssion WaVe Outlet
pt_2f2cdf03a41b3fb1,1.332536,103.867037,Community Club / PAssion WaVe Outlet
pt_2fa1c513410041bb,1.394918,103.744728,Community Club / PAssion WaVe Outlet
pt_336b2eadbdc2a705,1.381155,103.751904,Community Club / PAssion WaVe Outlet
pt_35191ab4cc52c944,1.313159,103.930623,Community Club / PAssion WaVe Outlet
pt_385c7e9ad88e418c,1.332426,103.913396,Community Club / PAssion WaVe Outlet
pt_39207e92e435a0ff,1.440657,103.773615,Community Club / PAssion WaVe Outlet
pt_3c03ea09456d95a6,1.307457,103.904169,Community Club / PAssion WaVe Outlet
pt_3cac81d9e108a146,1.281193,103.843013,Community Club / PAssion WaVe Outlet
pt_3cc9ff3a08addd27,1.431771,103.785007,Community Club / PAssion WaVe Outlet
pt_3e879ad79449f2bb,1.324154,103.869693,Community Club / PAssion WaVe Outlet
pt_3ff59882a69f93a4,1.286010,103.823315,Community Club / PAssion WaVe Outlet
pt_42a65c159525f711,1.302530,103.783272,Community Club / PAssion WaVe Outlet
pt_44dde93c0b135a8f,1.444573,103.829993,Community Club / PAssion WaVe Outlet
pt_457f4d852526519c,1.310434,103.838865,Community Club / PAssion WaVe Outlet
pt_486b0d3844997503,1.359059,103.749457,Community Club / PAssion WaVe Outlet
pt_48a4ece530ce9b38,1.294993,103.866775,Community Club / PAssion WaVe Outlet
pt_49f1c55ddb537315,1.408522,103.905034,Community Club / PAssion WaVe Outlet
pt_4e246671ad6050a9,1.348987,103.758196,Community Club / PAssion WaVe Outlet
pt_4e57bf9b734dfd30,1.362138,103.841286,Community Club / PAssion WaVe Outlet
pt_4f7085dda3125732,1.363089,103.853536,Community Club / PAssion WaVe Outlet
pt_53cf3f1d03547a23,1.340470,103.704453,Community Club / PAssion WaVe Outlet
pt_555354c80d115174,1.317803,103.862373,Community Club / PAssion WaVe Outlet
pt_56de446c38406510,1.350556,103.725342,Community Club / PAssion WaVe Outlet
pt_575f9a44b7b4bf3f,1.317292,103.946742,Community Club / PAssion WaVe Outlet
pt_58b88f992d6c91e5,1.302646,103.764832,Community Club / PAssion WaVe Outlet
pt_5e0c27b6f6e6b4a4,1.276167,103.841584,Community Club / PAssion WaVe Outlet
pt_5e21ec34ff5312ff,1.286329,103.846479,Community Club / PAssion WaVe Outlet
pt_5ed98e2c1ae7dd5e,1.334890,103.859379,Community Club / PAssion WaVe Outlet
pt_62a371240ef7eba1,1.309235,103.886827,Community Club / PAssion WaVe Outlet
pt_62e3c3b8a73c4d04,1.275931,103.819753,Community Club / PAssion WaVe Outlet
pt_63ad94ee1f479d17,1.381587,103.764660,Community Club / PAssion WaVe Outlet
pt_647331de50732706,1.397128,103.886666,Community Club / PAssion WaVe Outlet
pt_697efd028906ebb0,1.335307,103.721626,Community Club / PAssion WaVe Outlet
pt_6acd309c51225332,1.374379,103.891815,Community Club / PAssion WaVe Outlet
pt_6dacb2d8ee17e059,1.361967,103.764266,Community Club / PAssion WaVe Outlet
pt_6e1046856195ded0,1.299150,103.801305,Community Club / PAssion WaVe Outlet
pt_6e3c136701d76be0,1.349512,103.850509,Community Club / PAssion WaVe Outlet
pt_6ee96a851c5b1f07,1.381517,103.841428,Community Club / PAssion WaVe Outlet
pt_712d28d1a1e4e1fa,1.357799,103.886092,Community Club / PAssion WaVe Outlet
pt_71f277cfbc35d85f,1.431021,103.838488,Community Club / PAssion WaVe Outlet
pt_73667ef2ec724de5,1.338731,103.871670,Community Club / PAssion WaVe Outlet
pt_7b4191709e56419b,1.356752,103.734500,Community Club / PAssion WaVe Outlet
pt_7e534c6ec634e51d,1.378429,103.942476,Community Club / PAssion WaVe Outlet
pt_848a60cd4f897f3a,1.354658,103.889546,Community Club / PAssion WaVe Outlet
pt_864f14123ba430a6,1.370631,103.949828,Community Club / PAssion WaVe Outlet
pt_867b5d529df09d55,1.274863,103.807875,Community Club / PAssion WaVe Outlet
pt_87d042a61f9153c7,1.342364,103.692320,Community Club / PAssion WaVe Outlet
pt_896b80d0f153ec5e,1.385153,103.902320,Community Club / PAssion WaVe Outlet
pt_89788a6be827dedd,1.439642,103.790567,Community Club / PAssion WaVe Outlet
pt_89d41c0b907bf69e,1.392786,103.893906,Community Club / PAssion WaVe Outlet
pt_8f7bcad6267fdf69,1.348323,103.711380,Community Club / PAssion WaVe Outlet
pt_9235fce111aef0fc,1.339360,103.727299,Community Club / PAssion WaVe Outlet
pt_98717efbad89bfc5,1.429587,103.774850,Community Club / PAssion WaVe Outlet
pt_99620627a4d4c113,1.373007,103.837612,Community Club / PAssion WaVe Outlet
pt_9ec916380346a308,1.311728,103.952223,Community Club / PAssion WaVe Outlet
pt_9efbc971370dd713,1.428036,103.836092,Community Club / PAssion WaVe Outlet
pt_a0062fbcffc523d8,1.349242,103.759022,Community Club / PAssion WaVe Outlet
pt_a08fc17606ef170a,1.387763,103.761356,Community Club / PAssion WaVe Outlet
pt_a0ed1e098c27e969,1.364757,103.892622,Community Club / PAssion WaVe Outlet
pt_a1bf52b53c7331e2,1.336275,103.854700,Community Club / PAssion WaVe Outlet
pt_a3602ba32c431863,1.313059,103.851374,Community Club / PAssion WaVe Outlet
pt_a54bb34962bcf233,1.459038,103.843650,Community Club / PAssion WaVe Outlet
pt_a73ecf27ffb112c2,1.393606,103.913464,Community Club / PAssion WaVe Outlet
pt_a7ced3455afea057,1.427493,103.792241,Community Club / PAssion WaVe Outlet
pt_aa19fdc119daa338,1.433509,103.830012,Community Club / PAssion WaVe Outlet
pt_b0e799cdd042d111,1.439730,103.788235,Community Club / PAssion WaVe Outlet
pt_b31c152e2d34b2ba,1.353357,103.954620,Community Club / PAssion WaVe Outlet
pt_b3b9b23c179f2668,1.332553,103.915144,Community Club / PAssion WaVe Outlet
pt_b4b5b4427ded44aa,1.376451,103.770559,Community Club / PAssion WaVe Outlet
pt_b77959d61939f954,1.318815,103.768154,Community Club / PAssion WaVe Outlet
pt_b7cf8f049b4c2c11,1.375149,103.882894,Community Club / PAssion WaVe Outlet
pt_b8542f39483bc07e,1.283453,103.831883,Community Club / PAssion WaVe Outlet
pt_b85d230a012320f7,1.384947,103.943446,Community Club / PAssion WaVe Outlet
pt_bb03ccf08b336927,1.383152,103.892296,Community Club / PAssion WaVe Outlet
pt_bc12f35d6d01a7af,1.404516,103.895665,Community Club / PAssion WaVe Outlet
pt_bc8e5d1bb6bae96a,1.289683,103.830706,Community Club / PAssion WaVe Outlet
pt_bdcfd80c7bd21e63,1.370055,103.873928,Community Club / PAssion WaVe Outlet
pt_bedc026f9b33dbb2,1.312009,103.789211,Community Club / PAssion WaVe Outlet
pt_bee2e81a04fe6b52,1.445044,103.819474,Community Club / PAssion WaVe Outlet
pt_c43ded6eb679b96c,1.351612,103.870368,Community Club / PAssion WaVe Outlet
pt_cc452bd482856971,1.345850,103.947550,Community Club / PAssion WaVe Outlet
pt_cce020c0836fdb6f,1.302795,103.863598,Community Club / PAssion WaVe Outlet
pt_cee41308d956eff6,1.315691,103.872388,Community Club / PAssion WaVe Outlet
pt_d3ae27e9ebfa09ec,1.348330,103.718156,Community Club / PAssion WaVe Outlet
pt_d5647f176062d145,1.425036,103.846399,Community Club / PAssion WaVe Outlet
pt_d81f4be36543cd51,1.323537,103.884481,Community Club / PAssion WaVe Outlet
pt_d82e00b4c405cae5,1.333382,103.926846,Community Club / PAssion WaVe Outlet
pt_daa0c2b62843d041,1.386807,103.771521,Community Club / PAssion WaVe Outlet
pt_dbdb53b4ee8b58dd,1.316528,103.896555,Community Club / PAssion WaVe Outlet
pt_e3c7c94f0ed02d18,1.366833,103.840668,Community Club / PAssion WaVe Outlet
pt_ee6d38ed16cca94b,1.323384,103.826877,Community Club / PAssion WaVe Outlet
pt_ef811f5906c6247c,1.320799,103.747540,Community Club / PAssion WaVe Outlet
pt_f1efc77bcf809beb,1.415187,103.834766,Community Club / PAssion WaVe Outlet
pt_f2e191ef3481252a,1.340534,103.771576,Community Club / PAssion WaVe Outlet
pt_f544c36452239a8c,1.348690,103.698726,Community Club / PAssion WaVe Outlet
pt_f5b65a19bc8a3d74,1.324581,103.910698,Community Club / PAssion WaVe Outlet
pt_f72c5156ecc8a221,1.324247,103.936048,Community Club / PAssion WaVe Outlet
pt_f8b76e1b9eddbd29,1.350422,103.746804,Community Club / PAssion WaVe Outlet
pt_f8e5e5519416ca0c,1.373731,103.745930,Community Club / PAssion WaVe Outlet
pt_fc9f480ab10bd52e,1.304457,103.909603,Community Club / PAssion WaVe Outlet
pt_ff1258c497da0e7a,1.317846,103.900750,Community Club / PAssion WaVe Outlet
pt_011902fba0d3f643,1.293236,103.802904,Hawker Centres
pt_014806b34f5d8a3d,1.382982,103.892721,Hawker Centres
pt_023d8e3ab0da0b43,1.324201,103.941125,Hawker Centres
pt_03e8738184c32d5b,1.311916,103.839570,Hawker Centres
pt_0a850d9e6b192e1c,1.288231,103.839934,Hawker Centres
pt_0b2789dcac22ef2b,1.439750,103.800721,Hawker Centres
pt_0e9e5d408d2cb186,1.355446,103.742079,Hawker Centres
pt_113c737f262ff761,1.309418,103.901825,Hawker Centres
pt_12ddfde95298b788,1.286883,103.808131,Hawker Centres
pt_14405d4e68ee99c5,1.448263,103.822764,Hawker Centres
pt_187d1023914121f2,1.353134,103.940408,Hawker Centres
pt_1f9a071aa2519373,1.375323,103.882932,Hawker Centres
pt_20ed910ccfe1c81e,1.327834,103.887103,Hawker Centres
pt_2135dd32622d9e20,1.338475,103.849513,Hawker Centres
pt_227d774509909365,1.317035,103.879310,Hawker Centres
pt_2327264e701ae904,1.338104,103.844733,Hawker Centres
pt_2370a3d574f3258e,1.430854,103.829017,Hawker Centres
pt_2372ab3371aedf26,1.443416,103.777006,Hawker Centres
pt_23a0f86fc7524eff,1.308252,103.885809,Hawker Centres
pt_2741c25ea7925e1b,1.280005,103.826013,Hawker Centres
pt_27e89aed00e076e8,1.297487,103.804694,Hawker Centres
pt_28fb03dc7e0f615a,1.364233,103.866527,Hawker Centres
pt_2d16ce3446eeb7f6,1.368248,103.856362,Hawker Centres
pt_314de35b33811c5f,1.326597,103.885052,Hawker Centres
pt_33d4edac860cca47,1.287971,103.829623,Hawker Centres
pt_346c0c6c37dce9aa,1.343488,103.737738,Hawker Centres
pt_36518eb8a15ed79b,1.341264,103.697242,Hawker Centres
pt_36f6e6ee5d455f99,1.316131,103.850233,Hawker Centres
pt_3c127e6eb2fbdb49,1.323065,103.854996,Hawker Centres
pt_3cc67fcdebaafa32,1.283661,103.817073,Hawker Centres
pt_3d7896a6dfea0d61,1.302360,103.883909,Hawker Centres
pt_418779f4658a050a,1.323428,103.854060,Hawker Centres
pt_438c6ef132501f33,1.319217,103.863021,Hawker Centres
pt_46c5e71284fa2a21,1.345417,103.731704,Hawker Centres
pt_4d2d35dcd806138f,1.272761,103.822364,Hawker Centres
pt_4d8e3cdb46ee1985,1.339791,103.872014,Hawker Centres
pt_4fbbba5a1e1b7db6,1.311803,103.759751,Hawker Centres
pt_50ec55ccd13024aa,1.273356,103.807618,Hawker Centres
pt_51f7a555c98f3139,1.340788,103.775215,Hawker Centres
pt_5228543656d77362,1.377597,103.772492,Hawker Centres
pt_58dcd76288f5a09f,1.303811,103.764251,Hawker Centres
pt_5931b6c85beee9eb,1.303142,103.863878,Hawker Centres
pt_5e0ba75cb2dd1483,1.292342,103.831189,Hawker Centres
pt_5f82ddbb60b43bf1,1.307344,103.884018,Hawker Centres
pt_602cd46f3be9ce29,1.391702,103.876981,Hawker Centres
pt_626cba73715e7c3b,1.316241,103.805637,Hawker Centres
pt_662b9ddd11d2d4e0,1.316736,103.898228,Hawker Centres
pt_670187386aba6d21,1.284859,103.842579,Hawker Centres
pt_6b1c3d147e78e01d,1.345224,103.712801,Hawker Centres
pt_6c6d20f89a474da3,1.349657,103.718444,Hawker Centres
pt_6e4487858dba63a0,1.299651,103.798032,Hawker Centres
pt_6fe0347190668e59,1.283900,103.850006,Hawker Centres
pt_70c04d629e7e234c,1.354083,103.890130,Hawker Centres
pt_739aee291b5e333a,1.320501,103.935474,Hawker Centres
pt_7413eb07d36c6d23,1.288831,103.827354,Hawker Centres
pt_74f96b4d9161e39e,1.333220,103.930582,Hawker Centres
pt_7535a26bd0ecad20,1.314373,103.770805,Hawker Centres
pt_765fcd1af2310cf9,1.372173,103.846510,Hawker Centres
pt_781466cf7c3112e6,1.273250,103.808429,Hawker Centres
pt_79d6ef0f852fdf09,1.363085,103.866725,Hawker Centres
pt_7a4db462588a6907,1.323580,103.885439,Hawker Centres
pt_81ee0c02e629c1af,1.275918,103.791411,Hawker Centres
pt_82796761339c36a4,1.324782,103.930570,Hawker Centres
pt_8368c9c6132eca8e,1.327063,103.933218,Hawker Centres
pt_869a2c4868ed9832,1.285295,103.845824,Hawker Centres
pt_88bbdea4253901f8,1.320331,103.904256,Hawker Centres
pt_88d237c23567f739,1.380988,103.840628,Hawker Centres
pt_89a28f2947b89f4b,1.367197,103.840022,Hawker Centres
pt_89d4e942bd109332,1.431448,103.828538,Hawker Centres
pt_8a72d6390fd75155,1.320646,103.887024,Hawker Centres
pt_8ad77c4d4cf3ca2c,1.277368,103.818652,Hawker Centres
pt_8b7cace7d8222300,1.359084,103.886055,Hawker Centres
pt_8f3ca6de9d67cfd4,1.332005,103.938768,Hawker Centres
pt_8f569ca5d8f690a4,1.306900,103.800367,Hawker Centres
pt_8f701d3718b6faf5,1.387194,103.761084,Hawker Centres
pt_91c319ca6399c33b,1.307261,103.934800,Hawker Centres
pt_950d9b9c2e2d88dc,1.310997,103.788230,Hawker Centres
pt_9693665fc359dedf,1.396793,103.888437,Hawker Centres
pt_9875b88c585302ae,1.315108,103.895588,Hawker Centres
pt_9a2291f358909e37,1.332773,103.914191,Hawker Centres
pt_9b00e90435e2f534,1.364107,103.848242,Hawker Centres
pt_9cc99f7dc2fea074,1.321463,103.870005,Hawker Centres
pt_a4e63514ff4b6e53,1.345373,103.944629,Hawker Centres
pt_a89bb6fd5dc0b5af,1.366848,103.937776,Hawker Centres
pt_aca4de33245dacf6,1.424988,103.844748,Hawker Centres
pt_b0aaec3a5f37d221,1.372772,103.854458,Hawker Centres
pt_b1b04c26d7d42f2b,1.397185,103.745922,Hawker Centres
pt_b2b14a94f7352deb,1.282275,103.843239,Hawker Centres
pt_b33903a08a16b941,1.324160,103.814166,Hawker Centres
pt_b386c61154612081,1.389152,103.988245,Hawker Centres
pt_b62160bcd1a179c9,1.286306,103.804493,Hawker Centres
pt_b6901928466f4cc1,1.287843,103.818352,Hawker Centres
pt_bb7232970840e9ca,1.320350,103.955478,Hawker Centres
pt_be49f4825803f0b2,1.352026,103.836965,Hawker Centres
pt_bece622efb5141f5,1.340261,103.854396,Hawker Centres
pt_c35aae328e4d0ac3,1.332067,103.924621,Hawker Centres
pt_c628d1ff71a9872b,1.320831,103.742748,Hawker Centres
pt_c70f32b2cf2cb97d,1.366801,103.839152,Hawker Centres
pt_c7167261e8861121,1.279231,103.846619,Hawker Centres
pt_c7c3dab1db80b127,1.414518,103.908543,Hawker Centres
pt_c8198433bb3cf691,1.315028,103.871620,Hawker Centres
pt_c84c4117195b57be,1.373473,103.951571,Hawker Centres
pt_c93d1c8288918f57,1.334721,103.721584,Hawker Centres
pt_d01c5cd534f20bd9,1.372319,103.829018,Hawker Centres
pt_d0d5f3532f57b07a,1.287308,103.818311,Hawker Centres
pt_d5ce63786e10131e,1.408748,103.905169,Hawker Centres
pt_d5e115d73913e857,1.335383,103.857004,Hawker Centres
pt_d6c4db754bdd9fea,1.306187,103.850586,Hawker Centres
pt_d6c6832bf16e4a74,1.305634,103.863909,Hawker Centres
pt_d8b5640df50094b4,1.311907,103.759128,Hawker Centres
pt_da85353ce5d5d445,1.273891,103.807900,Hawker Centres
pt_de68953e66e32f74,1.311073,103.794876,Hawker Centres
pt_e1258ee83fd3208a,1.307344,103.856889,Hawker Centres
pt_f1309b857c6390fd,1.339237,103.776330,Hawker Centres
pt_f1eba902a04caf8a,1.284786,103.832182,Hawker Centres
pt_f6f5d8320d348abd,1.362654,103.855288,Hawker Centres
pt_f757bba3b1f0e13d,1.374528,103.839176,Hawker Centres
pt_f8a9fef7b5b7294f,1.334551,103.852004,Hawker Centres
pt_fa18f6a8ae2d8f35,1.302297,103.906344,Hawker Centres
pt_fb407a61fce181de,1.276614,103.843162,Hawker Centres
pt_fbb9810c740cc7a0,1.300544,103.797738,Hawker Centres
pt_fce0c46506e557f1,1.336021,103.852957,Hawker Centres
pt_fd002420b4eacefc,1.313320,103.764517,Hawker Centres
pt_fdb326935bdb837d,1.280331,103.844747,Hawker Centres
pt_fdbf5010fb79bd3a,1.301102,103.854116,Hawker Centres
pt_fe29234bce4f9258,1.285504,103.821823,Hawker Centres
pt_fe8a5d555111e825,1.308118,103.792774,Hawker Centres
pt_feeae2f964377c3b,1.433543,103.779882,Hawker Centres
pt_ff42b437439cdabc,1.305730,103.915737,Hawker Centres
pt_0bd4117938e7bbfa,1.302106,103.886082,SportSG Sport Facilities
pt_0c465d8e029847c8,1.311015,103.764861,SportSG Sport Facilities
pt_117310b23bb7eeec,1.434895,103.780307,SportSG Sport Facilities
pt_1bfee14f45f47acc,1.391422,103.873116,SportSG Sport Facilities
pt_2e981347ef96bc4e,1.355283,103.850922,SportSG Sport Facilities
pt_3edc4a62376079e5,1.363302,103.849667,SportSG Sport Facilities
pt_421083bd935c8f64,1.338418,103.693769,SportSG Sport Facilities
pt_45f473aab570feab,1.326381,103.936716,SportSG Sport Facilities
pt_4658550225c3bec5,1.357039,103.874594,SportSG Sport Facilities
pt_4da123430eeca214,1.448263,103.822764,SportSG Sport Facilities
pt_5077a9df0427c94c,1.346216,103.728835,SportSG Sport Facilities
pt_56a48e1df3046dcb,1.326099,103.938819,SportSG Sport Facilities
pt_59b0f2c5b6df7e80,1.412018,103.831177,SportSG Sport Facilities
pt_5ac99e11f8602c7c,1.424063,103.833692,SportSG Sport Facilities
pt_6141936a9e138f12,1.370573,103.888072,SportSG Sport Facilities
pt_651a0da6d3dcc9b8,1.347759,103.711180,SportSG Sport Facilities
pt_7b304a0e30cea076,1.335383,103.844831,SportSG Sport Facilities
pt_8135532466db0eb1,1.305652,103.878756,SportSG Sport Facilities
pt_83aa92df5cdb0988,1.286680,103.813766,SportSG Sport Facilities
pt_873ad7a95c6a02ce,1.359800,103.752170,SportSG Sport Facilities
pt_8cf8e9b74b70aef6,1.309675,103.762489,SportSG Sport Facilities
pt_8e9c901532040756,1.320978,103.887650,SportSG Sport Facilities
pt_9350cc663dd79282,1.310855,103.859962,SportSG Sport Facilities
pt_973476acf2589149,1.390666,103.747921,SportSG Sport Facilities
pt_97fb7953b891478d,1.344332,103.747954,SportSG Sport Facilities
pt_9c9143acb697af06,1.318462,103.819071,SportSG Sport Facilities
pt_a1fe02cecaf0eba1,1.322560,103.872491,SportSG Sport Facilities
pt_a214f950f2803381,1.326985,103.931621,SportSG Sport Facilities
pt_b0b6bcac77133306,1.332229,103.720201,SportSG Sport Facilities
pt_b638c91a98d98d59,1.395466,103.885777,SportSG Sport Facilities
pt_ba9002971c7939bb,1.296800,103.802389,SportSG Sport Facilities
pt_bd6e72076b1ee356,1.374448,103.951823,SportSG Sport Facilities
pt_be914335f96c1846,1.382272,103.845768,SportSG Sport Facilities
pt_c49eefe433a27fb3,1.276323,103.842195,SportSG Sport Facilities
pt_c5ace786c6b584c3,1.330505,103.725644,SportSG Sport Facilities
pt_c60edffa1a825eb0,1.330600,103.849987,SportSG Sport Facilities
pt_d1230301bbc49e03,1.359391,103.860487,SportSG Sport Facilities
pt_d1947d8b41ae4976,1.381587,103.764660,SportSG Sport Facilities
pt_d633887d38a404f3,1.289182,103.819993,SportSG Sport Facilities
pt_e1900c8c7c5b0849,1.352467,103.872103,SportSG Sport Facilities
pt_e622584fe5b42a0b,1.353496,103.939684,SportSG Sport Facilities
pt_e7a0bec6de92992a,1.355075,103.849990,SportSG Sport Facilities
pt_f49bcc79dd4ebc4c,1.325227,103.861719,SportSG Sport Facilities
pt_f7fdd41b14c1a427,1.337505,103.844905,SportSG Sport Facilities
pt_fffc0d80dd980914,1.366833,103.840668,SportSG Sport Facilities
