od_id,origin_point_id,origin_lat,origin_lon,origin_dataset_source,dest_point_id,dest_lat,dest_lon,dest_dataset_source,distance_km,distance_bucket
run20260221000458_000155,pt_cf463315a7254219,1.307330,103.847051,Child Care Services,pt_a1bf52b53c7331e2,1.336275,103.854700,Community Club / PAssion WaVe Outlet,3.328963,3_8km
run20260221000458_000156,pt_6aad271880fe8d33,1.320405,103.936741,Child Care Services,pt_f0f84ee78f184567,1.347146,103.863051,Child Care Services,8.714700,8_20km
run20260221000458_000157,pt_188ba60dd9a862fc,1.320615,103.905458,Child Care Services,pt_9ba361a0bbefe98e,1.385414,103.758031,Child Care Services,17.902559,8_20km
run20260221000458_000158,pt_354a93453bc1989f,1.368375,103.849151,Child Care Services,pt_f1836f4d73294a8e,1.389292,103.900231,Child Care Services,6.136083,3_8km
run20260221000458_000159,pt_a569ff77d1325afc,1.349096,103.865562,Child Care Services,pt_70c04d629e7e234c,1.354083,103.890130,Hawker Centres,2.786805,1_3km
run20260221000458_000160,pt_8a5bc274f477269c,1.352290,103.941871,Child Care Services,pt_5320dbceb9bdb64b,1.326980,103.928131,Child Care Services,3.202106,3_8km
run20260221000458_000161,pt_92a92f352af26bec,1.286309,103.828005,Child Care Services,pt_d52c19290243a2ec,1.271767,103.826622,Child Care Services,1.624289,1_3km
run20260221000458_000162,pt_f6d6814a0ca99b5f,1.299024,103.849437,Child Care Services,pt_430f8f87b7eda4b2,1.304586,103.860841,Child Care Services,1.410555,1_3km
run20260221000458_000163,pt_41884bc8f3b125d9,1.340093,103.703124,Child Care Services,pt_6b5bd03edd56b2d3,1.341483,103.742968,Child Care Services,4.431934,3_8km
run20260221000458_000164,pt_f8e5e5519416ca0c,1.373731,103.745930,Community Club / PAssion WaVe Outlet,pt_f313e23ad8bc9a3a,1.430449,103.772774,Child Care Services,6.977072,3_8km
run20260221000458_000165,pt_fb9ca7295cb752d7,1.425962,103.829779,Child Care Services,pt_91d9fe766c58b7ac,1.328851,103.869185,Child Care Services,11.652932,8_20km
run20260221000458_000166,pt_7136349bbe88e341,1.372032,103.857625,Child Care Services,pt_bd778d3cca3e4c06,1.262063,103.818733,Child Care Services,12.969814,8_20km
run20260221000458_000167,pt_5fc293489a0a7179,1.398272,103.899277,Child Care Services,pt_f6f5d8320d348abd,1.362654,103.855288,Hawker Centres,6.292642,3_8km
run20260221000458_000168,pt_33aba19ae5c81755,1.305223,103.905044,Child Care Services,pt_93c6fbaa555457cf,1.320131,103.840794,Child Care Services,7.332245,3_8km
run20260221000458_000169,pt_4438ae16037e6560,1.429890,103.796404,Child Care Services,pt_3dcd3f37875e8cce,1.365960,103.888646,Child Care Services,12.476926,8_20km
run20260221000458_000170,pt_9a301fe801da0e5d,1.354613,103.739722,Child Care Services,pt_9445f270da769c69,1.443921,103.796032,Child Care Services,11.738753,8_20km
run20260221000458_000171,pt_f524d7eb09d7ab9f,1.309144,103.788420,Child Care Services,pt_b1b04c26d7d42f2b,1.397185,103.745922,Hawker Centres,10.870002,8_20km
run20260221000458_000172,pt_f5d01786fc0d7d9d,1.350572,103.727173,Child Care Services,pt_9af502fdc9d390b1,1.337888,103.746604,Child Care Services,2.579722,1_3km
run20260221000458_000173,pt_2216b6bc95227a27,1.336161,103.697940,Child Care Services,pt_ea5d6a1b93afe7c8,1.445612,103.796777,Child Care Services,16.396074,8_20km
run20260221000458_000174,pt_29ea72dd4026585d,1.446151,103.815652,Child Care Services,pt_51338d7c71293706,1.303107,103.782901,Child Care Services,16.317110,8_20km
run20260221000458_000175,pt_d7188ac17d0bf862,1.378800,103.880364,Child Care Services,pt_aa19fdc119daa338,1.433509,103.830012,Community Club / PAssion WaVe Outlet,8.266557,8_20km
run20260221000458_000176,pt_693cd44dbc07cc21,1.364679,103.747427,Child Care Services,pt_c88c43626dec181c,1.380654,103.746367,Child Care Services,1.780243,1_3km
run20260221000458_000177,pt_72f2f9e091c02d2f,1.316887,103.902792,Child Care Services,pt_fb0bc01a8f453eef,1.310012,103.882409,Child Care Services,2.391374,1_3km
run20260221000458_000178,pt_c2a64f577d9f2d19,1.421412,103.848564,Child Care Services,pt_7b304a0e30cea076,1.335383,103.844831,SportSG Sport Facilities,9.574985,8_20km
run20260221000458_000179,pt_9fb88411f4ef9c7c,1.351454,103.889315,Child Care Services,pt_8e9c901532040756,1.320978,103.887650,SportSG Sport Facilities,3.393827,3_8km
run20260221000458_000180,pt_2a6560d641f245d2,1.319643,103.912912,Child Care Services,pt_919f90946fa8b3d0,1.330465,103.928134,Child Care Services,2.076403,1_3km
run20260221000458_000181,pt_430f8f87b7eda4b2,1.304586,103.860841,Child Care Services,pt_c60edffa1a825eb0,1.330600,103.849987,SportSG Sport Facilities,3.134189,3_8km
run20260221000458_000182,pt_df1a3c26d0c2124c,1.329580,103.721494,Child Care Services,pt_53cf3f1d03547a23,1.340470,103.704453,Community Club / PAssion WaVe Outlet,2.248311,1_3km
run20260221000458_000183,pt_1097d734713a0050,1.445031,103.777377,Child Care Services,pt_6e47d7fc13fe5eec,1.444357,103.799120,Child Care Services,2.418104,1_3km
run20260221000458_000184,pt_c8d96c4e004328c8,1.377311,103.746705,Child Care Services,pt_d58691c9fdfe2f58,1.391318,103.745931,Child Care Services,1.559882,1_3km
run20260221000458_000185,pt_bf19ae6f75903847,1.316900,103.880328,Child Care Services,pt_be4d81e16f1f180b,1.306466,103.905318,Child Care Services,3.010573,3_8km
run20260221000458_000186,pt_b20411933038b7bb,1.313966,103.779998,Child Care Services,pt_613d8e9006beac87,1.288122,103.799445,Child Care Services,3.596091,3_8km
run20260221000458_000187,pt_3336e5b7bee8335e,1.301191,103.905114,Child Care Services,pt_5931b6c85beee9eb,1.303142,103.863878,Hawker Centres,4.589180,3_8km
run20260221000458_000188,pt_13253251ae1f4e29,1.367704,103.854214,Community Club / PAssion WaVe Outlet,pt_9fe7b0f0b761c652,1.350587,103.880451,Child Care Services,3.482700,3_8km
run20260221000458_000189,pt_06b26fe4eb059af4,1.349898,103.747549,Community Club / PAssion WaVe Outlet,pt_e5f646e93180104f,1.312009,103.789211,Child Care Services,6.260938,3_8km
run20260221000458_000190,pt_f09113f433c07bff,1.322785,103.911863,Child Care Services,pt_8368c9c6132eca8e,1.327063,103.933218,Hawker Centres,2.421124,1_3km
run20260221000458_000191,pt_48fb7f0e56e71639,1.432367,103.843301,Child Care Services,pt_144778441186d27b,1.391181,103.874322,Child Care Services,5.732748,3_8km
run20260221000458_000192,pt_bc8e86d66666e57f,1.396008,103.910765,Child Care Services,pt_304a26b8370aed7a,1.386398,103.899960,Child Care Services,1.607647,1_3km
run20260221000458_000193,pt_73a35f982a9104d1,1.342506,103.867627,Child Care Services,pt_7fd69c4d9587a6e2,1.384498,103.865268,Child Care Services,4.676655,3_8km
run20260221000458_000194,pt_736fce1897b397c0,1.321937,103.931535,Child Care Services,pt_0728e62e9bbb5272,1.357579,103.869892,Child Care Services,7.916059,3_8km
run20260221000458_000195,pt_51923aa5067f40b2,1.356836,103.741447,Child Care Services,pt_f168e8da04885a27,1.312512,103.763269,Child Care Services,5.493253,3_8km
run20260221000458_000196,pt_d3b8fba58d0afa2b,1.333221,103.852334,Child Care Services,pt_f0f84ee78f184567,1.347146,103.863051,Child Care Services,1.953670,1_3km
run20260221000458_000197,pt_498d1d1753555b45,1.328406,103.796563,Child Care Services,pt_95c6ed95c6eaef36,1.301887,103.905996,Child Care Services,12.517472,8_20km
run20260221000458_000198,pt_59bbf60e5ed7104e,1.392220,103.886427,Child Care Services,pt_a694427302c2af46,1.328092,103.802017,Child Care Services,11.785316,8_20km
run20260221000458_000199,pt_9ef69b9c85d069f0,1.365461,103.933705,Child Care Services,pt_3b5aa112e5d0f492,1.351050,103.946049,Child Care Services,2.109675,1_3km
run20260221000458_000200,pt_494eb61521115088,1.281193,103.843013,Child Care Services,pt_ce92243b8ea50228,1.332763,103.771562,Child Care Services,9.796553,8_20km
run20260221000458_000201,pt_0a59fee710a10527,1.317987,103.841298,Child Care Services,pt_1e617f3b43612153,1.344835,103.861947,Child Care Services,3.765826,3_8km
run20260221000458_000202,pt_e2726c7eead24421,1.357527,103.758507,Child Care Services,pt_89b21d672c9e066a,1.369214,103.760345,Child Care Services,1.315499,1_3km
run20260221000458_000203,pt_7923257d86332453,1.358351,103.938909,Child Care Services,pt_28db0277ec762dfc,1.313358,103.929964,Child Care Services,5.100854,3_8km
run20260221000458_000204,pt_374b013859553791,1.376677,103.838361,Child Care Services,pt_7fd7ef9e184a6dfc,1.366824,103.836491,Child Care Services,1.115150,1_3km
run20260221000458_000205,pt_12ddfde95298b788,1.286883,103.808131,Hawker Centres,pt_1c6f43b4c9a97266,1.320954,103.852301,Child Care Services,6.201858,3_8km
run20260221000458_000206,pt_9d29c2f6cd8bd5f2,1.318057,103.805567,Child Care Services,pt_8c5c9d8f8f7ce885,1.340364,103.740932,Child Care Services,7.601243,3_8km
run20260221000458_000207,pt_2ec4d37608ff7b15,1.401362,103.901127,Child Care Services,pt_a569ff77d1325afc,1.349096,103.865562,Child Care Services,7.028958,3_8km
run20260221000458_000208,pt_f72c5156ecc8a221,1.324247,103.936048,Community Club / PAssion WaVe Outlet,pt_c7c3dab1db80b127,1.414518,103.908543,Hawker Centres,10.493023,8_20km
run20260221000458_000209,pt_85ad58052f6b2d48,1.395399,103.898745,Child Care Services,pt_9319a235335ad99b,1.311501,103.765637,Child Care Services,17.492176,8_20km
run20260221000458_000210,pt_82e85608ce743c17,1.332889,103.941310,Child Care Services,pt_1ca9bcea3c6714b8,1.311291,103.897703,Child Care Services,5.409872,3_8km
run20260221000458_000211,pt_b94e64fa62135236,1.416083,103.836622,Child Care Services,pt_156137bd746d233b,1.434229,103.838544,Child Care Services,2.029023,1_3km
run20260221000458_000212,pt_a5e5f1840f193bcd,1.351578,103.718511,Child Care Services,pt_5077a9df0427c94c,1.346216,103.728835,SportSG Sport Facilities,1.293293,1_3km
run20260221000458_000213,pt_ee6d38ed16cca94b,1.323384,103.826877,Community Club / PAssion WaVe Outlet,pt_e7a0bec6de92992a,1.355075,103.849990,SportSG Sport Facilities,4.361108,3_8km
run20260221000458_000214,pt_ff0cefe9070666cb,1.415582,103.905606,Child Care Services,pt_254a7bbfae92edb1,1.400915,103.909593,Child Care Services,1.690044,1_3km
run20260221000458_000215,pt_44cc266d1a3ec8aa,1.320083,103.747247,Child Care Services,pt_c2307450f709b55d,1.378491,103.896308,Child Care Services,17.797565,8_20km
run20260221000458_000216,pt_f8ae260f905e7a78,1.327177,103.903802,Child Care Services,pt_a491db96d72b8109,1.381139,103.947808,Child Care Services,7.741710,3_8km
run20260221000458_000217,pt_b638c91a98d98d59,1.395466,103.885777,SportSG Sport Facilities,pt_1931b93212b6a825,1.392179,103.876628,Child Care Services,1.080704,1_3km
run20260221000458_000218,pt_702f3afbf6000f2b,1.456251,103.836158,Child Care Services,pt_0b6b24cfa1dfa696,1.439042,103.802611,Community Club / PAssion WaVe Outlet,4.191374,3_8km
run20260221000458_000219,pt_2dccc076b3837ba5,1.406093,103.905395,Child Care Services,pt_ed4ca3d45e11f5fd,1.358857,103.889428,Child Care Services,5.544198,3_8km
run20260221000458_000220,pt_f3c20c4161901138,1.345946,103.724619,Child Care Services,pt_d199c0ac0328deeb,1.335843,103.721748,Child Care Services,1.167858,1_3km
run20260221000458_000221,pt_4ce5861664368dc5,1.338995,103.793134,Child Care Services,pt_8ad77c4d4cf3ca2c,1.277368,103.818652,Hawker Centres,7.416557,3_8km
run20260221000458_000222,pt_13daad91cf563c94,1.315162,103.767488,Child Care Services,pt_ce92243b8ea50228,1.332763,103.771562,Child Care Services,2.008858,1_3km
run20260221000458_000223,pt_51773e101b0659a3,1.367504,103.855898,Child Care Services,pt_3683b5066f21c349,1.374651,103.881223,Child Care Services,2.925226,1_3km
run20260221000458_000224,pt_a3e1be6384b1b948,1.444546,103.813838,Child Care Services,pt_f0f040bb7ba33f84,1.305613,103.763603,Child Care Services,16.426949,8_20km
run20260221000458_000225,pt_8e0f3df0de5a9840,1.380600,103.867424,Child Care Services,pt_e1f737e1b473e478,1.391837,103.871190,Child Care Services,1.317764,1_3km
run20260221000458_000226,pt_9388e62ef999c23d,1.278147,103.826959,Child Care Services,pt_eeda14f57f0d6f4b,1.317803,103.862373,Child Care Services,5.911248,3_8km
run20260221000458_000227,pt_4e57bf9b734dfd30,1.362138,103.841286,Community Club / PAssion WaVe Outlet,pt_cec5493b73fc7642,1.325412,103.857481,Child Care Services,4.462967,3_8km
run20260221000458_000228,pt_9c05501b23ad5618,1.373109,103.946261,Child Care Services,pt_0cf933e4b59ed6c9,1.341398,103.932741,Community Club / PAssion WaVe Outlet,3.833041,3_8km
run20260221000458_000229,pt_498d1d1753555b45,1.328406,103.796563,Child Care Services,pt_06b26fe4eb059af4,1.349898,103.747549,Community Club / PAssion WaVe Outlet,5.949673,3_8km
run20260221000458_000230,pt_f9b13a09bff08b2e,1.352280,103.845905,Child Care Services,pt_ba4961a02894ec01,1.327169,103.845519,Child Care Services,2.792545,1_3km
run20260221000458_000231,pt_a60914317efaeb42,1.371078,103.894100,Child Care Services,pt_652697ef57f6d1d5,1.326985,103.931621,Child Care Services,6.437060,3_8km
run20260221000458_000232,pt_4b2b8b302b7629dd,1.357547,103.883962,Child Care Services,pt_d79db04006a658eb,1.327357,103.933768,Child Care Services,6.474861,3_8km
run20260221000458_000233,pt_e0d80c7c9b1bfefa,1.347558,103.943815,Child Care Services,pt_eb8f244abd15bb01,1.379735,103.962240,Child Care Services,4.122690,3_8km
run20260221000458_000234,pt_8da5b2a2accfa12a,1.342792,103.698396,Child Care Services,pt_e872750893db4d68,1.376285,103.758282,Child Care Services,7.628081,3_8km
run20260221000458_000235,pt_ba9002971c7939bb,1.296800,103.802389,SportSG Sport Facilities,pt_a856070670b97be3,1.452910,103.816973,Child Care Services,17.434181,8_20km
run20260221000458_000236,pt_88d1a6bd6ae00121,1.435519,103.799397,Child Care Services,pt_a2530196b108ba2b,1.329436,103.870868,Child Care Services,14.221971,8_20km
run20260221000458_000237,pt_4aa6a53573d48d0d,1.392627,103.741799,Child Care Services,pt_5e5d530cd04b3864,1.331833,103.744879,Child Care Services,6.768649,3_8km
run20260221000458_000238,pt_86a5eb5fa540d2fe,1.394815,103.913161,Child Care Services,pt_47704b2f1c685530,1.370677,103.885941,Child Care Services,4.044714,3_8km
run20260221000458_000239,pt_4e72e33e5058bdce,1.292880,103.839651,Child Care Services,pt_a2c87287c82f0271,1.348495,103.875567,Child Care Services,7.360988,3_8km
run20260221000458_000240,pt_0bce41b28c997cd4,1.307600,103.893018,Child Care Services,pt_373d5a06ddbb6904,1.355354,103.939911,Child Care Services,7.441101,3_8km
run20260221000458_000241,pt_950d9b9c2e2d88dc,1.310997,103.788230,Hawker Centres,pt_e3fd4c684f847fdb,1.397539,103.889080,Child Care Services,14.774520,8_20km
run20260221000458_000242,pt_e8ef72039a56e662,1.352199,103.704380,Child Care Services,pt_d199c0ac0328deeb,1.335843,103.721748,Child Care Services,2.652413,1_3km
run20260221000458_000243,pt_9057e1c2194f1057,1.392968,103.911962,Child Care Services,pt_d540c82623ed264e,1.386042,103.902901,Child Care Services,1.267929,1_3km
run20260221000458_000244,pt_5e8f7ab5a11a5366,1.387912,103.844034,Child Care Services,pt_f00b01126cbdf8e0,1.427493,103.792241,Child Care Services,7.246934,3_8km
run20260221000458_000245,pt_72c2090194777784,1.378587,103.830341,Child Care Services,pt_b6c71eb0d7e8d0a8,1.379150,103.840938,Child Care Services,1.179654,1_3km
run20260221000458_000246,pt_deeab70a7e0cf422,1.391047,103.902959,Child Care Services,pt_d51bc7f8a623ba3e,1.405822,103.913246,Child Care Services,2.001694,1_3km
run20260221000458_000247,pt_60babbbd8de63dfe,1.346055,103.742606,Child Care Services,pt_6b1c3d147e78e01d,1.345224,103.712801,Hawker Centres,3.314539,3_8km
run20260221000458_000248,pt_ead508f3a88d1dc2,1.336285,103.848429,Child Care Services,pt_141e45a4846725fa,1.337572,103.858844,Child Care Services,1.166591,1_3km
run20260221000458_000249,pt_d8b8df31a58064ab,1.366403,103.960739,Child Care Services,pt_9c05501b23ad5618,1.373109,103.946261,Child Care Services,1.773770,1_3km
run20260221000458_000250,pt_a4d9f7e54c6c3649,1.346788,103.853710,Child Care Services,pt_73a35f982a9104d1,1.342506,103.867627,Child Care Services,1.618686,1_3km
run20260221000458_000251,pt_98717efbad89bfc5,1.429587,103.774850,Community Club / PAssion WaVe Outlet,pt_69363d77a904a900,1.368013,103.769466,Child Care Services,6.872825,3_8km
run20260221000458_000252,pt_b1a57448ab46c7bf,1.324154,103.869693,Child Care Services,pt_17c8f2479d01352d,1.338281,103.737015,Child Care Services,14.832554,8_20km
run20260221000458_000253,pt_1e823d2b2786f4b2,1.346086,103.855078,Child Care Services,pt_2e981347ef96bc4e,1.355283,103.850922,SportSG Sport Facilities,1.122174,1_3km
run20260221000458_000254,pt_6141936a9e138f12,1.370573,103.888072,SportSG Sport Facilities,pt_790c08af1d51db5a,1.315989,103.889448,Child Care Services,6.071391,3_8km
run20260221000458_000255,pt_56562f5dd7c82532,1.288502,103.779543,Child Care Services,pt_a1b4bf565f55a087,1.304303,103.761682,Child Care Services,2.651302,1_3km
run20260221000458_000256,pt_a0b7f9f10a39a3b6,1.359933,103.768483,Child Care Services,pt_27dd82b18577c841,1.370674,103.870264,Child Care Services,11.377181,8_20km
run20260221000458_000257,pt_0d0c1193edfcba33,1.334025,103.742586,Child Care Services,pt_6d16f5263d62a1b3,1.319656,103.764455,Child Care Services,2.909113,1_3km
run20260221000458_000258,pt_89b21d672c9e066a,1.369214,103.760345,Child Care Services,pt_b96fcc5c2900d2df,1.352630,103.749284,Child Care Services,2.216396,1_3km
run20260221000458_000259,pt_f00b01126cbdf8e0,1.427493,103.792241,Child Care Services,pt_108f9842e2174863,1.441682,103.785985,Child Care Services,1.724205,1_3km
run20260221000458_000260,pt_e3c7c94f0ed02d18,1.366833,103.840668,Community Club / PAssion WaVe Outlet,pt_b6c71eb0d7e8d0a8,1.379150,103.840938,Child Care Services,1.369917,1_3km
run20260221000458_000261,pt_b94e64fa62135236,1.416083,103.836622,Child Care Services,pt_89788a6be827dedd,1.439642,103.790567,Community Club / PAssion WaVe Outlet,5.750802,3_8km
run20260221000458_000262,pt_730cf6751c624ea3,1.377293,103.745757,Child Care Services,pt_56562f5dd7c82532,1.288502,103.779543,Child Care Services,10.563353,8_20km
run20260221000458_000263,pt_c3dcc08b8a7704eb,1.315551,103.927818,Child Care Services,pt_79ad65af69c57b44,1.315699,103.859785,Child Care Services,7.562948,3_8km
run20260221000458_000264,pt_59a9f213723c537d,1.324275,103.892702,Child Care Services,pt_3a7507998b1bbd8d,1.325356,103.911700,Child Care Services,2.115334,1_3km
run20260221000458_000265,pt_730cf6751c624ea3,1.377293,103.745757,Child Care Services,pt_a9cb571a07f69556,1.382898,103.768275,Child Care Services,2.579584,1_3km
run20260221000458_000266,pt_cd7cd7c7143f8bd7,1.313774,103.762535,Child Care Services,pt_51338d7c71293706,1.303107,103.782901,Child Care Services,2.555894,1_3km
run20260221000458_000267,pt_b317f676c415113c,1.390612,103.879964,Child Care Services,pt_144540b290e998aa,1.395647,103.888633,Child Care Services,1.114495,1_3km
run20260221000458_000268,pt_ec68f411d9fad7e0,1.376334,103.887399,Child Care Services,pt_e3cd0539330192c5,1.390066,103.905723,Child Care Services,2.545711,1_3km
run20260221000458_000269,pt_19d61e8ee1a27ef2,1.344167,103.956338,Child Care Services,pt_2773f3c3e439876d,1.348303,103.932452,Child Care Services,2.694803,1_3km
run20260221000458_000270,pt_59a9f213723c537d,1.324275,103.892702,Child Care Services,pt_32306b68eefa17eb,1.316759,103.841126,Child Care Services,5.794057,3_8km
run20260221000458_000271,pt_e086a50a2f9f2826,1.275931,103.819753,Child Care Services,pt_d6c4db754bdd9fea,1.306187,103.850586,Hawker Centres,4.802819,3_8km
run20260221000458_000272,pt_f38551f5730a7f41,1.414763,103.836287,Child Care Services,pt_d1743ac42bea6e07,1.434590,103.831139,Child Care Services,2.277720,1_3km
run20260221000458_000273,pt_b5900ed8d7dd80f3,1.306613,103.782407,Child Care Services,pt_40b2fb2971a78ece,1.339088,103.689229,Child Care Services,10.969557,8_20km
run20260221000458_000274,pt_3d9735c9c8dbb1c9,1.351264,103.929364,Child Care Services,pt_77998f9144e329d0,1.289787,103.814448,Child Care Services,14.488701,8_20km
run20260221000458_000275,pt_1c93ce1f1b67b359,1.300591,103.884749,Community Club / PAssion WaVe Outlet,pt_7b4191709e56419b,1.356752,103.734500,Community Club / PAssion WaVe Outlet,17.831687,8_20km
run20260221000458_000276,pt_209c9d94b88c633f,1.347091,103.854878,Child Care Services,pt_a1bf52b53c7331e2,1.336275,103.854700,Community Club / PAssion WaVe Outlet,1.202847,1_3km
run20260221000458_000277,pt_a7bddc28704b5ec6,1.325408,103.858566,Child Care Services,pt_79d6ef0f852fdf09,1.363085,103.866725,Hawker Centres,4.286545,3_8km
