origin_lat,origin_lon,dest_lat,dest_lon,base_duration_s,distance_m,timestamp,actual_duration_s
1.322785,103.911863,1.327063,103.933218,393.44444444444446,3541.0,2026-02-21 00:07:22.576609+08:00,561.0
1.432367,103.843301,1.391181,103.874322,1016.1111111111111,9145.0,2026-02-21 00:07:23.051479+08:00,1220.0
1.396008,103.910765,1.386398,103.89996,321.6666666666667,2895.0,2026-02-21 00:07:23.526868+08:00,390.0
1.342506,103.867627,1.384498,103.865268,904.5555555555555,8141.0,2026-02-21 00:07:23.973149+08:00,792.0
1.321937,103.931535,1.357579,103.869892,1216.888888888889,10952.0,2026-02-21 00:07:24.447624+08:00,1179.0
1.356836,103.741447,1.312512,103.763269,762.8888888888889,6866.0,2026-02-21 00:07:24.896436+08:00,860.0
1.333221,103.852334,1.347146,103.863051,362.22222222222223,3260.0,2026-02-21 00:07:25.413322+08:00,424.0
1.328406,103.796563,1.301887,103.905996,1886.3333333333333,16977.0,2026-02-21 00:07:25.903247+08:00,1524.0
1.39222,103.886427,1.328092,103.802017,1903.5555555555557,17132.0,2026-02-21 00:07:26.382927+08:00,1676.0
1.365461,103.933705,1.35105,103.946049,384.77777777777777,3463.0,2026-02-21 00:07:26.792950+08:00,491.0
1.281193,103.843013,1.332763,103.771562,1587.0,14283.0,2026-02-21 00:07:27.243373+08:00,1349.0
1.317987,103.841298,1.344835,103.861947,544.6666666666666,4902.0,2026-02-21 00:07:27.685431+08:00,473.0
1.357527,103.758507,1.369214,103.760345,242.66666666666666,2184.0,2026-02-21 00:07:28.105920+08:00,328.0
1.358351,103.938909,1.313358,103.929964,726.0,6534.0,2026-02-21 00:07:28.586877+08:00,816.0
1.376677,103.838361,1.366824,103.836491,182.0,1638.0,2026-02-21 00:07:28.999074+08:00,234.0
1.286883,103.808131,1.320954,103.852301,995.8888888888889,8963.0,2026-02-21 00:07:29.515512+08:00,791.0
1.318057,103.805567,1.340364,103.740932,1156.5555555555557,10409.0,2026-02-21 00:07:30.006270+08:00,1208.0
1.401362,103.901127,1.349096,103.865562,1093.3333333333333,9840.0,2026-02-21 00:07:30.538174+08:00,1308.0
1.324247,103.936048,1.414518,103.908543,1984.111111111111,17857.0,2026-02-21 00:07:30.997028+08:00,1574.0
1.395399,103.898745,1.311501,103.765637,3269.8888888888887,29429.0,2026-02-21 00:07:31.566551+08:00,2266.0
1.332889,103.94131,1.311291,103.897703,784.5555555555555,7061.0,2026-02-21 00:07:32.038529+08:00,805.0
1.416083,103.836622,1.434229,103.838544,348.22222222222223,3134.0,2026-02-21 00:07:32.515197+08:00,508.0
1.351578,103.718511,1.346216,103.728835,252.0,2268.0,2026-02-21 00:07:33.020918+08:00,391.0
1.323384,103.826877,1.355075,103.84999,773.3333333333334,6960.0,2026-02-21 00:07:33.466866+08:00,873.0
1.415582,103.905606,1.400915,103.909593,359.55555555555554,3236.0,2026-02-21 00:07:33.907155+08:00,403.0
1.320083,103.747247,1.378491,103.896308,2783.1111111111113,25048.0,2026-02-21 00:07:34.451032+08:00,2198.0
1.327177,103.903802,1.381139,103.947808,1143.2222222222222,10289.0,2026-02-21 00:07:34.979721+08:00,1342.0
1.395466,103.885777,1.392179,103.876628,167.77777777777777,1510.0,2026-02-21 00:07:35.403113+08:00,234.0
1.456251,103.836158,1.439042,103.802611,535.1111111111111,4816.0,2026-02-21 00:07:35.873782+08:00,571.0
1.406093,103.905395,1.358857,103.889428,754.0,6786.0,2026-02-21 00:07:36.411189+08:00,797.0
1.345946,103.724619,1.335843,103.721748,304.44444444444446,2740.0,2026-02-21 00:07:36.917438+08:00,391.0
